,hidden_layer,Accuracy,Std
413,"(35, 50, 70)",0.9333333333333335,0.1797866299901979
414,"(35, 50, 80)",0.9333333333333335,0.15042028661807094
415,"(35, 50, 90)",0.9212121212121214,0.1869969529762608
416,"(35, 55, 20)",0.9333333333333335,0.1797866299901979
417,"(35, 55, 30)",0.9333333333333332,0.17056057308448835
418,"(35, 55, 40)",0.9030303030303031,0.2299838298304276
419,"(35, 55, 50)",0.9151515151515152,0.12827885144555587
420,"(35, 55, 60)",0.9333333333333335,0.22741409744598445
421,"(35, 55, 70)",0.9151515151515153,0.19769098703394047
422,"(35, 55, 80)",0.9454545454545454,0.12479551686044846
423,"(35, 55, 90)",0.9030303030303031,0.22284577346485135
424,"(35, 60, 20)",0.9393939393939394,0.20064176190602245
425,"(35, 60, 30)",0.9454545454545454,0.12479551686044846
426,"(35, 60, 40)",0.9515151515151515,0.12827885144555587
427,"(35, 60, 50)",0.9090909090909091,0.24302954734258692
428,"(35, 60, 60)",0.9393939393939394,0.15522725424079634
429,"(35, 60, 70)",0.9151515151515152,0.2418174223425455
430,"(35, 60, 80)",0.9575757575757575,0.1533225532202851
431,"(35, 60, 90)",0.9090909090909093,0.23628592351052033
432,"(35, 65, 20)",0.9515151515151515,0.1617171401712283
433,"(35, 65, 30)",0.9333333333333335,0.1885618083164127
434,"(35, 65, 40)",0.9333333333333335,0.17056057308448835
435,"(35, 65, 50)",0.9393939393939394,0.17481460729522372
436,"(35, 65, 60)",0.9272727272727274,0.2085412185949728
437,"(35, 65, 70)",0.9757575757575758,0.08570991287109664
438,"(35, 65, 80)",0.9393939393939394,0.1444409125795513
439,"(35, 65, 90)",0.9575757575757575,0.1533225532202851
440,"(35, 70, 20)",0.9454545454545454,0.15896820664974542
441,"(35, 70, 30)",0.9272727272727274,0.1327812260618584
442,"(35, 70, 40)",0.9151515151515152,0.205703790890632
443,"(35, 70, 50)",0.9090909090909091,0.27427172118750937
444,"(35, 70, 60)",0.9393939393939394,0.1327812260618584
445,"(35, 70, 70)",0.9636363636363637,0.10427060929748637
446,"(35, 70, 80)",0.9151515151515153,0.23503902338988258
